EntrezID,logFC,AveExpr,t,P.Value,adj.P.Val,B,Symbols,Name
3131,-0.87925,1.7233,-2.4061,0.021259,0.054707,-3.7498,HLF,"""HLF transcription factor, PAR bZIP family member"""
79693,0.38841,3.8974,2.406,0.021266,0.054716,-3.7501,YRDC,yrdC N6-threonylcarbamoyltransferase domain containing
101929241,-0.93821,-3.2463,-2.4058,0.021273,0.054724,-3.7504,LINC02325,long intergenic non-protein coding RNA 2325
4608,0.81181,-4.1159,2.4056,0.021283,0.054741,-3.7508,MYBPH,myosin binding protein H
8941,-1.198,-0.57126,-2.4056,0.021286,0.054742,-3.751,CDK5R2,cyclin dependent kinase 5 regulatory subunit 2
64284,-0.68642,5.1602,-2.4054,0.021293,0.054751,-3.7512,RAB17,"""RAB17, member RAS oncogene family"""
84662,0.721,2.8059,2.4052,0.021307,0.054779,-3.7518,GLIS2,GLIS family zinc finger 2
8530,-0.53742,2.0799,-2.4048,0.021327,0.05482,-3.7526,CST7,cystatin F
11336,-0.29542,6.5003,-2.4043,0.021351,0.054874,-3.7536,EXOC3,exocyst complex component 3
84134,-0.36167,4.9225,-2.404,0.021363,0.054896,-3.7541,TOMM40L,translocase of outer mitochondrial membrane 40 like
101927957,0.59741,0.034584,2.4033,0.021399,0.054972,-3.7556,LINC01572,long intergenic non-protein coding RNA 1572
1006,0.90564,-0.8798,2.4033,0.021399,0.054972,-3.7556,CDH8,cadherin 8
57019,0.30853,5.615,2.4029,0.02142,0.055016,-3.7565,CIAPIN1,cytokine induced apoptosis inhibitor 1
5655,1.7119,1.6735,2.4028,0.021424,0.055016,-3.7566,KLK10,kallikrein related peptidase 10
342574,-0.95588,-3.9616,-2.4025,0.021442,0.055056,-3.7574,KRT27,keratin 27
79663,0.28549,2.671,2.4021,0.02146,0.055091,-3.7581,HSPBAP1,HSPB1 associated protein 1
105371919,1.3178,-2.8277,2.4021,0.021463,0.055091,-3.7582,LINC01977,long intergenic non-protein coding RNA 1977
2021,-0.45566,4.0157,-2.4019,0.021474,0.055111,-3.7587,ENDOG,endonuclease G
9177,-0.69979,-2.0719,-2.4016,0.021486,0.055135,-3.7592,HTR3B,5-hydroxytryptamine receptor 3B
55848,-0.43443,4.8156,-2.4014,0.021494,0.055144,-3.7595,PLGRKT,plasminogen receptor with a C-terminal lysine
283932,0.38119,2.265,2.4014,0.021497,0.055144,-3.7596,FBXL19-AS1,FBXL19 antisense RNA 1
51715,0.76128,4.0366,2.4011,0.021511,0.055172,-3.7602,RAB23,"""RAB23, member RAS oncogene family"""
9497,0.40963,4.4045,2.4008,0.021526,0.055202,-3.7608,SLC4A7,solute carrier family 4 member 7
133584,0.5976,2.2149,2.3999,0.021574,0.055315,-3.7628,EGFLAM,"""EGF like, fibronectin type III and laminin G domains"""
51614,0.32856,8.008,2.3984,0.02165,0.055501,-3.7659,ERGIC3,ERGIC and golgi 3
6666,0.52627,4.1407,2.3981,0.021667,0.055536,-3.7665,SOX12,SRY-box transcription factor 12
27239,-0.63958,2.2033,-2.3978,0.021678,0.055558,-3.767,GPR162,G protein-coupled receptor 162
219790,0.68871,2.246,2.3974,0.021698,0.055592,-3.7678,RTKN2,rhotekin 2
2135,0.33538,3.0101,2.3974,0.021699,0.055592,-3.7679,EXTL2,exostosin like glycosyltransferase 2
131408,-0.40796,4.2353,-2.3965,0.021744,0.055698,-3.7697,FAM131A,family with sequence similarity 131 member A
728558,0.37523,2.5318,2.3963,0.021755,0.055719,-3.7701,ENTPD1-AS1,ENTPD1 antisense RNA 1
79176,-0.41643,4.767,-2.3958,0.021782,0.055778,-3.7712,FBXL15,F-box and leucine rich repeat protein 15
29777,0.27533,5.2515,2.3957,0.021785,0.055779,-3.7714,ABT1,activator of basal transcription 1
100506274,-1.0399,-3.9107,-2.3956,0.021792,0.055786,-3.7716,LOC100506274,uncharacterized LOC100506274
727,0.62385,2.224,2.3952,0.021814,0.055834,-3.7725,C5,complement C5
64843,-0.60265,-0.20999,-2.3951,0.021819,0.055834,-3.7727,ISL2,ISL LIM homeobox 2
53347,-0.70971,1.3629,-2.395,0.021821,0.055834,-3.7728,UBASH3A,ubiquitin associated and SH3 domain containing A
79974,-0.7114,4.0327,-2.3946,0.021845,0.055887,-3.7737,CPED1,cadherin like and PC-esterase domain containing 1
29958,-0.50925,0.68249,-2.3944,0.021853,0.055898,-3.7741,DMGDH,dimethylglycine dehydrogenase
5229,-0.34451,5.4371,-2.3942,0.021862,0.055915,-3.7745,PGGT1B,protein geranylgeranyltransferase type I subunit beta
94059,-0.43531,2.0862,-2.394,0.021874,0.055934,-3.7749,LENG9,leukocyte receptor cluster member 9
101928445,-0.75906,-1.4158,-2.3939,0.021877,0.055934,-3.775,LOC101928445,uncharacterized LOC101928445
127707,-1.16,1.8145,-2.3934,0.021905,0.055998,-3.7762,KLHDC7A,kelch domain containing 7A
100533179,1.4121,-2.2625,2.3932,0.021916,0.056018,-3.7766,UBE2F-SCLY,UBE2F-SCLY readthrough (NMD candidate)
3270,-0.76353,0.43852,-2.3929,0.021931,0.056046,-3.7772,HRC,histidine rich calcium binding protein
286554,-0.96819,-1.5949,-2.3927,0.021943,0.056064,-3.7777,BCORP1,BCL6 corepressor pseudogene 1
115701,0.87363,0.78967,2.3926,0.021945,0.056064,-3.7778,ALPK2,alpha kinase 2
55630,0.69254,5.8275,2.3913,0.022011,0.056225,-3.7804,SLC39A4,solute carrier family 39 member 4
6097,-0.91692,5.065,-2.3911,0.022024,0.056247,-3.7809,RORC,RAR related orphan receptor C
55904,-0.31611,7.0908,-2.391,0.022028,0.056251,-3.7811,KMT2E,lysine methyltransferase 2E
1358,-1.2045,-1.9733,-2.3906,0.022049,0.056294,-3.7819,CPA2,carboxypeptidase A2
415117,-0.96648,3.4649,-2.3902,0.022071,0.056342,-3.7828,STX19,syntaxin 19
3560,-0.54206,4.256,-2.3896,0.0221,0.056409,-3.784,IL2RB,interleukin 2 receptor subunit beta
11046,-0.39765,6.0918,-2.389,0.02213,0.056469,-3.7852,SLC35D2,solute carrier family 35 member D2
100506736,-0.7149,0.59388,-2.389,0.022131,0.056469,-3.7852,SLFN12L,schlafen family member 12 like
8435,-1.1547,-2.8049,-2.3884,0.022163,0.056542,-3.7865,SOAT2,sterol O-acyltransferase 2
10772,0.26734,6.6577,2.388,0.022185,0.056589,-3.7873,SRSF10,serine and arginine rich splicing factor 10
80110,0.39035,3.0697,2.3879,0.022191,0.056595,-3.7876,ZNF614,zinc finger protein 614
55775,0.42788,4.0994,2.3878,0.022196,0.056598,-3.7878,TDP1,tyrosyl-DNA phosphodiesterase 1
58525,0.36265,5.8897,2.3873,0.022222,0.056657,-3.7888,WIZ,WIZ zinc finger
54522,0.28951,3.1771,2.3872,0.022228,0.056664,-3.789,ANKRD16,ankyrin repeat domain 16
1580,-0.9203,-1.7221,-2.3869,0.022244,0.056686,-3.7897,CYP4B1,cytochrome P450 family 4 subfamily B member 1
388419,-0.87737,-3.4871,-2.3868,0.022246,0.056686,-3.7898,BTBD17,BTB domain containing 17
9027,-1.4612,-2.7519,-2.3868,0.022247,0.056686,-3.7898,NAT8,N-acetyltransferase 8 (putative)
27341,0.34077,6.22,2.3867,0.022254,0.056694,-3.7901,RRP7A,ribosomal RNA processing 7 homolog A
64579,-1.0114,-3.5263,-2.3865,0.022265,0.056713,-3.7905,NDST4,N-deacetylase and N-sulfotransferase 4
85359,-0.40163,4.7964,-2.3858,0.022301,0.056795,-3.7919,DGCR6L,DiGeorge syndrome critical region gene 6 like
283455,-0.86658,1.2434,-2.385,0.022344,0.056896,-3.7936,KSR2,kinase suppressor of ras 2
9069,0.47443,5.9596,2.3846,0.022361,0.056932,-3.7943,CLDN12,claudin 12
65987,0.6906,3.7486,2.3841,0.022386,0.056987,-3.7953,KCTD14,potassium channel tetramerization domain containing 14
55454,0.3705,4.3161,2.3839,0.022397,0.057,-3.7957,CSGALNACT2,chondroitin sulfate N-acetylgalactosaminyltransferase 2
1522,-0.34321,8.535,-2.3839,0.022399,0.057,-3.7958,CTSZ,cathepsin Z
26233,0.43227,5.2679,2.3838,0.022406,0.057011,-3.7961,FBXL6,F-box and leucine rich repeat protein 6
22928,-0.41497,7.7202,-2.3835,0.022419,0.057033,-3.7965,SEPHS2,selenophosphate synthetase 2
100505683,-0.62183,-1.3081,-2.383,0.022444,0.057088,-3.7975,LINC01431,long intergenic non-protein coding RNA 1431
219699,-0.49787,6.0698,-2.3829,0.022449,0.057094,-3.7977,UNC5B,unc-5 netrin receptor B
23095,-0.28123,6.3115,-2.3826,0.022468,0.057133,-3.7985,KIF1B,kinesin family member 1B
5617,1.2037,-4.4421,2.382,0.0225,0.057204,-3.7997,PRL,prolactin
9919,0.32182,7.2722,2.3819,0.022503,0.057204,-3.7999,SEC16A,"""SEC16 homolog A, endoplasmic reticulum export factor"""
8543,-0.49441,5.2366,-2.3817,0.022515,0.057226,-3.8003,LMO4,LIM domain only 4
140461,-0.39338,5.226,-2.3814,0.022531,0.057256,-3.8009,ASB8,ankyrin repeat and SOCS box containing 8
101927722,-1.286,-2.4601,-2.381,0.022551,0.057284,-3.8017,LINC01644,long intergenic non-protein coding RNA 1644
6183,0.37312,3.795,2.381,0.022553,0.057284,-3.8018,MRPS12,mitochondrial ribosomal protein S12
158248,0.65475,-1.244,2.3809,0.022555,0.057284,-3.8019,TTC16,tetratricopeptide repeat domain 16
5430,-0.28267,7.7444,-2.3809,0.022556,0.057284,-3.8019,POLR2A,RNA polymerase II subunit A
3676,-0.56701,4.6569,-2.3809,0.022559,0.057284,-3.802,ITGA4,integrin subunit alpha 4
54823,-0.34983,2.7707,-2.3802,0.022593,0.05736,-3.8033,SWT1,SWT1 RNA endoribonuclease homolog
10067,0.28232,4.7113,2.3799,0.022611,0.05739,-3.804,SCAMP3,secretory carrier membrane protein 3
10404,-0.47362,4.7018,-2.3799,0.022611,0.05739,-3.8041,CPQ,carboxypeptidase Q
90313,-0.40777,5.7938,-2.3798,0.022617,0.057396,-3.8043,TP53I13,tumor protein p53 inducible protein 13
56271,-0.68939,4.2985,-2.3795,0.022629,0.057416,-3.8047,BEX4,brain expressed X-linked 4
646457,-0.78576,-2.6444,-2.3789,0.022664,0.057496,-3.8061,C19orf67,chromosome 19 open reading frame 67
10344,0.8039,-1.8982,2.378,0.022708,0.057597,-3.8078,CCL26,C-C motif chemokine ligand 26
23205,-0.83693,0.27077,-2.378,0.022711,0.057597,-3.8079,ACSBG1,acyl-CoA synthetase bubblegum family member 1
7644,-0.41984,5.1275,-2.3779,0.022714,0.057597,-3.8081,ZNF91,zinc finger protein 91
253738,0.88604,0.093534,2.3776,0.022729,0.057626,-3.8086,EBF3,EBF transcription factor 3
1160,1.5973,0.89951,2.3774,0.022743,0.057652,-3.8092,CKMT2,"""creatine kinase, mitochondrial 2"""
203100,0.70492,-0.2865,2.3763,0.022799,0.057784,-3.8113,HTRA4,HtrA serine peptidase 4
51575,0.45616,4.8413,2.3759,0.022822,0.057835,-3.8122,ESF1,ESF1 nucleolar pre-rRNA processing protein homolog
114827,0.56468,1.0244,2.3748,0.022881,0.057976,-3.8145,FHAD1,forkhead associated phosphopeptide binding domain 1
25978,-0.31549,6.2821,-2.3746,0.022893,0.057996,-3.8149,CHMP2B,charged multivesicular body protein 2B
5468,-0.5197,6.0577,-2.3745,0.022899,0.057998,-3.8152,PPARG,peroxisome proliferator activated receptor gamma
4500,-1.0812,0.37184,-2.3744,0.022901,0.057998,-3.8152,MT1L,"""metallothionein 1L, pseudogene"""
1638,-1.1631,-3.1436,-2.3743,0.02291,0.058012,-3.8156,DCT,dopachrome tautomerase
101927049,-1.0971,-3.9319,-2.3737,0.022939,0.058078,-3.8167,PLCE1-AS2,PLCE1 antisense RNA 2
5172,-0.86736,-0.40851,-2.3734,0.022957,0.058113,-3.8174,SLC26A4,solute carrier family 26 member 4
1373,0.81638,1.7787,2.3726,0.023001,0.058216,-3.8191,CPS1,carbamoyl-phosphate synthase 1
3985,-0.4019,7.1482,-2.3725,0.023005,0.058218,-3.8192,LIMK2,LIM domain kinase 2
100422936,0.77867,-4.3086,2.3722,0.023021,0.058248,-3.8198,MIR3153,microRNA 3153
2296,0.68384,1.8704,2.3721,0.023027,0.058249,-3.82,FOXC1,forkhead box C1
6158,0.2966,8.9142,2.3721,0.023028,0.058249,-3.8201,RPL28,ribosomal protein L28
100189589,-1.0415,-2.6843,-2.3717,0.023049,0.058292,-3.8209,DCTN1-AS1,DCTN1 antisense RNA 1
90204,0.29993,3.7683,2.3712,0.023074,0.058347,-3.8219,ZSWIM1,zinc finger SWIM-type containing 1
100500813,-0.69258,-4.5568,-2.3708,0.023095,0.058376,-3.8226,MIR3646,microRNA 3646
57003,-0.34289,7.816,-2.3708,0.023098,0.058376,-3.8228,CCDC47,coiled-coil domain containing 47
2153,0.99126,1.3013,2.3707,0.0231,0.058376,-3.8228,F5,coagulation factor V
283489,0.33718,4.4287,2.3707,0.0231,0.058376,-3.8228,CHAMP1,chromosome alignment maintaining phosphoprotein 1
6732,0.64092,7.0587,2.3697,0.023158,0.058514,-3.8251,SRPK1,SRSF protein kinase 1
9212,0.69651,3.6146,2.3695,0.023168,0.058529,-3.8254,AURKB,aurora kinase B
407006,-0.81421,-4.5779,-2.3691,0.023186,0.058566,-3.8261,MIR221,microRNA 221
148281,-1.0949,-2.6664,-2.3686,0.023216,0.058633,-3.8273,SYT6,synaptotagmin 6
714,-0.59399,6.9353,-2.3685,0.02322,0.058633,-3.8274,C1QC,complement C1q C chain
23225,0.52143,5.9984,2.3683,0.023232,0.05865,-3.8278,NUP210,nucleoporin 210
139285,0.42911,3.7439,2.3683,0.023234,0.05865,-3.8279,AMER1,APC membrane recruitment protein 1
5691,0.30304,5.2588,2.3678,0.023257,0.058701,-3.8288,PSMB3,proteasome 20S subunit beta 3
140766,0.57412,3.5448,2.3674,0.023278,0.058745,-3.8296,ADAMTS14,ADAM metallopeptidase with thrombospondin type 1 motif 14
6540,-1.0169,-4.1621,-2.3673,0.023287,0.058756,-3.8299,SLC6A13,solute carrier family 6 member 13
427,-0.38331,7.671,-2.3667,0.023319,0.05883,-3.8311,ASAH1,N-acylsphingosine amidohydrolase 1
4615,-0.30081,6.8352,-2.3662,0.023343,0.058881,-3.832,MYD88,MYD88 innate immune signal transduction adaptor
3993,-0.68931,8.2395,-2.3659,0.023362,0.05892,-3.8327,LLGL2,LLGL scribble cell polarity complex component 2
10059,0.31549,6.052,2.3657,0.02337,0.058931,-3.8331,DNM1L,dynamin 1 like
8512,-0.61459,-1.0385,-2.3657,0.023374,0.058931,-3.8332,MBL1P,"""mannose binding lectin 1, pseudogene"""
1773,0.47648,4.8025,2.3656,0.023378,0.058931,-3.8333,DNASE1,deoxyribonuclease 1
342667,-0.68252,-1.0024,-2.3655,0.023384,0.058938,-3.8336,STAC2,SH3 and cysteine rich domain 2
9331,0.54091,2.5863,2.3651,0.023405,0.058982,-3.8344,B4GALT6,"""beta-1,4-galactosyltransferase 6"""
55331,-0.47913,5.0028,-2.3644,0.023444,0.059071,-3.8358,ACER3,alkaline ceramidase 3
1106,-0.26165,7.0838,-2.3641,0.023459,0.059079,-3.8364,CHD2,chromodomain helicase DNA binding protein 2
122509,-0.36038,2.4163,-2.3641,0.02346,0.059079,-3.8364,IFI27L1,interferon alpha inducible protein 27 like 1
25981,-0.46757,4.5518,-2.3641,0.02346,0.059079,-3.8364,DNAH1,dynein axonemal heavy chain 1
283927,-0.36771,2.9088,-2.3641,0.023461,0.059079,-3.8365,NUDT7,nudix hydrolase 7
28962,-0.36013,4.9527,-2.3634,0.023497,0.05916,-3.8378,OSTM1,osteoclastogenesis associated transmembrane protein 1
171425,-0.48728,4.0939,-2.3626,0.023542,0.059252,-3.8395,CLYBL,citrate lyase beta like
51454,-0.57744,3.3097,-2.3626,0.023542,0.059252,-3.8395,GULP1,GULP PTB domain containing engulfment adaptor 1
155382,0.78496,0.31036,2.3626,0.023545,0.059252,-3.8396,VPS37D,VPS37D subunit of ESCRT-I
945,-0.52545,1.681,-2.3625,0.023548,0.059252,-3.8397,CD33,CD33 molecule
283951,0.32091,3.7937,2.3623,0.023558,0.059267,-3.8401,C16orf91,chromosome 16 open reading frame 91
25791,-0.57394,5.4891,-2.3622,0.023562,0.059269,-3.8402,NGEF,neuronal guanine nucleotide exchange factor
407,-0.57184,-0.88672,-2.3621,0.023571,0.059281,-3.8405,ARR3,arrestin 3
256646,-1.0037,-2.8838,-2.362,0.023578,0.059289,-3.8408,NUTM1,NUT midline carcinoma family member 1
80139,0.51976,7.1024,2.3618,0.023586,0.059302,-3.8411,ZNF703,zinc finger protein 703
102723566,-0.74117,0.68115,-2.3612,0.023622,0.059383,-3.8425,LOC102723566,uncharacterized LOC102723566
55655,-1.1396,-0.89994,-2.361,0.023631,0.059396,-3.8428,NLRP2,NLR family pyrin domain containing 2
56967,-0.72028,3.6762,-2.3607,0.02365,0.059427,-3.8435,C14orf132,chromosome 14 open reading frame 132
51258,0.26654,6.2289,2.3606,0.023651,0.059427,-3.8435,MRPL51,mitochondrial ribosomal protein L51
4037,0.5433,5.1043,2.3604,0.023662,0.059446,-3.8439,LRP3,LDL receptor related protein 3
222967,0.67341,-2.2181,2.3604,0.023666,0.059448,-3.8441,RSPH10B,radial spoke head 10 homolog B
4091,0.35405,4.2684,2.3596,0.023709,0.059546,-3.8457,SMAD6,SMAD family member 6
55617,0.3605,3.8513,2.3591,0.023736,0.059604,-3.8467,TASP1,taspase 1
2538,-0.98872,-0.65976,-2.359,0.023743,0.059612,-3.8469,G6PC,glucose-6-phosphatase catalytic subunit
7903,-0.55648,3.5131,-2.3589,0.023747,0.059613,-3.8471,ST8SIA4,"""ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 4"""
284576,0.85548,-3.4501,2.3588,0.023752,0.059619,-3.8473,LEMD1-AS1,LEMD1 antisense RNA 1
91179,0.70476,3.1512,2.3587,0.02376,0.059628,-3.8476,SCARF2,scavenger receptor class F member 2
611,0.64112,-0.03024,2.3583,0.023781,0.059651,-3.8483,OPN1SW,"""opsin 1, short wave sensitive"""
6758,0.66982,-4.709,2.3583,0.023782,0.059651,-3.8483,SSX5,SSX family member 5
2212,0.5385,4.6604,2.3582,0.023783,0.059651,-3.8484,FCGR2A,Fc fragment of IgG receptor IIa
54885,0.31035,4.4672,2.3582,0.023787,0.059651,-3.8486,TBC1D8B,TBC1 domain family member 8B
991,0.75567,4.6744,2.3582,0.023787,0.059651,-3.8486,CDC20,cell division cycle 20
9650,0.37511,5.0137,2.358,0.023795,0.059662,-3.8489,MTFR1,mitochondrial fission regulator 1
1141,-0.89373,-0.4882,-2.3579,0.023802,0.059669,-3.8491,CHRNB2,cholinergic receptor nicotinic beta 2 subunit
51377,0.28644,5.0707,2.3577,0.023813,0.059689,-3.8495,UCHL5,ubiquitin C-terminal hydrolase L5
164656,-1.3867,1.3267,-2.3576,0.023818,0.059691,-3.8497,TMPRSS6,transmembrane serine protease 6
85414,-0.46516,4.7729,-2.3572,0.023843,0.059746,-3.8506,SLC45A3,solute carrier family 45 member 3
51141,0.28574,4.4183,2.3569,0.02386,0.059774,-3.8512,INSIG2,insulin induced gene 2
1500,-0.30787,9.195,-2.3568,0.023862,0.059774,-3.8513,CTNND1,catenin delta 1
4255,0.28438,4.5158,2.3567,0.023868,0.059776,-3.8515,MGMT,O-6-methylguanine-DNA methyltransferase
3028,0.40243,6.0513,2.3567,0.02387,0.059776,-3.8516,HSD17B10,hydroxysteroid 17-beta dehydrogenase 10
25830,-1.3112,-0.87329,-2.3563,0.023893,0.059822,-3.8524,SULT4A1,sulfotransferase family 4A member 1
23041,-0.31479,5.7284,-2.3562,0.023896,0.059822,-3.8526,MON2,"""MON2 homolog, regulator of endosome-to-Golgi trafficking"""
9080,0.91011,-0.51168,2.3555,0.023936,0.059913,-3.854,CLDN9,claudin 9
11270,0.47638,0.37564,2.355,0.023961,0.059968,-3.855,NRM,nurim
25799,-0.27948,3.8354,-2.3548,0.023975,0.059992,-3.8555,ZNF324,zinc finger protein 324
6772,0.44101,7.4838,2.3547,0.023982,0.059992,-3.8557,STAT1,signal transducer and activator of transcription 1
147991,0.40084,4.5183,2.3547,0.023982,0.059992,-3.8557,DPY19L3,dpy-19 like C-mannosyltransferase 3
131566,0.53135,4.3821,2.3545,0.023994,0.060009,-3.8561,DCBLD2,"""discoidin, CUB and LCCL domain containing 2"""
221061,-0.34605,6.5772,-2.3544,0.023996,0.060009,-3.8562,FAM171A1,family with sequence similarity 171 member A1
10343,-0.505,0.47197,-2.3534,0.024054,0.060134,-3.8583,PKDREJ,polycystin family receptor for egg jelly
121268,0.55651,-0.029187,2.3534,0.024054,0.060134,-3.8583,RHEBL1,RHEB like 1
142,0.2927,7.2949,2.3533,0.024057,0.060134,-3.8585,PARP1,poly(ADP-ribose) polymerase 1
377,-0.30812,8.5713,-2.3531,0.024072,0.060162,-3.859,ARF3,ADP ribosylation factor 3
8742,-0.58214,4.2752,-2.3529,0.02408,0.060173,-3.8593,TNFSF12,TNF superfamily member 12
8436,-0.9341,4.2363,-2.3524,0.024109,0.060237,-3.8604,CAVIN2,caveolae associated protein 2
1577,-0.84608,6.1421,-2.3519,0.024136,0.060294,-3.8613,CYP3A5,cytochrome P450 family 3 subfamily A member 5
105372566,0.74861,-3.4037,2.3515,0.024159,0.060342,-3.8621,LINC01747,long intergenic non-protein coding RNA 1747
9564,-0.37788,7.3293,-2.3514,0.024167,0.060352,-3.8624,BCAR1,"""BCAR1 scaffold protein, Cas family member"""
26191,-0.57722,2.9453,-2.3512,0.024175,0.060364,-3.8627,PTPN22,protein tyrosine phosphatase non-receptor type 22
8456,-1.2096,-0.86072,-2.3511,0.02418,0.060368,-3.8629,FOXN1,forkhead box N1
89891,0.46375,6.0965,2.3509,0.024191,0.060382,-3.8633,WDR34,WD repeat domain 34
29062,-0.36164,3.6954,-2.3508,0.0242,0.060382,-3.8637,WDR91,WD repeat domain 91
1844,0.7399,2.3537,2.3507,0.024202,0.060382,-3.8637,DUSP2,dual specificity phosphatase 2
7378,-0.44894,4.516,-2.3507,0.024203,0.060382,-3.8638,UPP1,uridine phosphorylase 1
84503,-0.32708,2.3486,-2.3507,0.024205,0.060382,-3.8638,ZNF527,zinc finger protein 527
57156,-0.88982,3.5481,-2.35,0.024244,0.060466,-3.8652,TMEM63C,transmembrane protein 63C
725,0.98588,2.1075,2.35,0.024246,0.060466,-3.8653,C4BPB,complement component 4 binding protein beta
4296,-0.33543,7.1703,-2.3497,0.024261,0.060496,-3.8659,MAP3K11,mitogen-activated protein kinase kinase kinase 11
129642,-0.5571,5.0841,-2.3495,0.02427,0.060507,-3.8662,MBOAT2,membrane bound O-acyltransferase domain containing 2
746,0.27356,5.7195,2.3494,0.02428,0.060525,-3.8665,TMEM258,transmembrane protein 258
10248,0.36249,4.4333,2.349,0.0243,0.060565,-3.8673,POP7,"""POP7 homolog, ribonuclease P/MRP subunit"""
400891,-0.80687,-1.4762,-2.3486,0.024325,0.060616,-3.8681,LRRC74B,leucine rich repeat containing 74B
3429,-0.64424,6.9913,-2.3482,0.024344,0.060657,-3.8689,IFI27,interferon alpha inducible protein 27
9886,0.54972,4.0906,2.3479,0.024364,0.060696,-3.8696,RHOBTB1,Rho related BTB domain containing 1
135458,-0.61916,-3.3332,-2.3476,0.024378,0.060721,-3.8701,HUS1B,HUS1 checkpoint clamp component B
164668,-0.60459,-1.1017,-2.3475,0.024386,0.060732,-3.8703,APOBEC3H,apolipoprotein B mRNA editing enzyme catalytic subunit 3H
119437,0.57024,-1.4131,2.3471,0.024407,0.060775,-3.8711,CTAGE7P,"""CTAGE family member 7, pseudogene"""
23613,0.43285,6.4208,2.3467,0.024432,0.060828,-3.872,ZMYND8,zinc finger MYND-type containing 8
89846,-0.44658,3.8798,-2.3462,0.024462,0.060894,-3.8731,FGD3,"""FYVE, RhoGEF and PH domain containing 3"""
390,-0.34859,5.7276,-2.3457,0.024487,0.060948,-3.874,RND3,Rho family GTPase 3
274,0.34149,6.275,2.3456,0.024494,0.060954,-3.8742,BIN1,bridging integrator 1
9110,-0.33219,5.8664,-2.3451,0.024525,0.061022,-3.8753,MTMR4,myotubularin related protein 4
29941,0.50248,3.5207,2.3449,0.024532,0.06103,-3.8756,PKN3,protein kinase N3
3737,-0.71441,1.121,-2.3448,0.024541,0.061044,-3.8759,KCNA2,potassium voltage-gated channel subfamily A member 2
23468,0.35069,6.2874,2.3446,0.024548,0.061053,-3.8762,CBX5,chromobox 5
90649,0.74301,2.6125,2.3444,0.02456,0.061073,-3.8766,ZNF486,zinc finger protein 486
8722,-0.74347,4.3907,-2.3436,0.024606,0.061171,-3.8782,CTSF,cathepsin F
123,0.47756,5.8516,2.3436,0.024607,0.061171,-3.8783,PLIN2,perilipin 2
6812,0.61814,4.5135,2.3434,0.024621,0.061195,-3.8787,STXBP1,syntaxin binding protein 1
11022,0.45165,3.2071,2.3432,0.02463,0.061208,-3.8791,TDRKH,tudor and KH domain containing
100505826,0.63823,-1.3467,2.343,0.024642,0.06123,-3.8795,STK4-AS1,STK4 antisense RNA 1 (head to head)
3386,-0.79322,-0.2916,-2.3429,0.024648,0.061236,-3.8797,ICAM4,intercellular adhesion molecule 4 (Landsteiner-Wiener blood group)
9700,0.62279,3.9308,2.3427,0.024659,0.061255,-3.8801,ESPL1,"""extra spindle pole bodies like 1, separase"""
5238,0.43732,5.6458,2.3424,0.024677,0.06129,-3.8808,PGM3,phosphoglucomutase 3
